sentiment,text
2.0,nên up bạn ah minh up lên tuy có mất mấy gb bộ _ nhớ nhưng máy chạy ngon sóng _ sánh khỏi phải bàn luôn đặc _ biệt là pin trâu hơn hẳn
2.0,em thấy mỗi bác kêu sóng chập _ chờn à em thấy nhiêu bác unlock rồi dùng có hiện _ tượng mất sóng đâu em unlock trước tết dùng đến giờ sóng căng đét chưa mất sóng bao _ giờ
2.0,thừa được nhé bạn nó rất là tiết _ kiệm pin đó trâu hơn mấy con sky quảng _ cáo pin  
2.0,cứ cầm con eluga trên tay sẽ không muốn cầm con nào nữa trừ ipod _ touch
2.0,bạn phải _ biết con eluga nó cực _ kì cao _ cấp so với  đống sky và nokia cùng tầm giá chống nước lắm lúc màn _ hình bết nhúng nước phát lau còn chip yamaha không chê được mới nghe với con hpm  mua k mà đã phê rồi còn máy _ ảnh đừng dùng chụp mặc _ định nhé các bác nó không hợp dùng fv camera chỉnh tay được chụp đẹp lắm sony tuổi gì ít _ ra cảm _ biến nó là cmos tất _ cả các tính _ năng của nó đều từ các thương _ hiệu tên _ tuổi chiều thấy có đứa dẫn người _ yêu đi dán màn con  nhìn mà thấy may vì mình không mua con  nhìn nó đần đần sao ấy giờ cầm con này giơ trước _ mắt  đứa nó bảo đổi chắc nó đổi luôn
2.0,Đang chạy rom của p _  d đây thấy khá mượt hỗ _ trợ đủ gb bộ _ nhớ _ trong
2.0,Chuẩn đấy bác em setting được G rùi Công _ nhận em này đẹp em cầm đi chơi mà ai _ ai cũng muốn cầm xem Đợt sắp tới thì chỉ sợ không đủ sức cầm hàng về thui
2.0,fanryu bộ_nhớ và sóng ngon mỗi _ tội nghe nhạc nhỏ chưa gỡ app nên ram free tầm  nhưng mượt
2.0,để cho các bạn thắc _ mắc về bộ _ nhớ và ram lên    có bản của p d dùng sóng mạng và bộ _ nhớ rất ổn pin lâu và do kernel là của docomo nên nghe nhạc rất bé còn lên    của dl  thì chỉ gb bộ _ nhớ thực dùng  gb nhưng nghe nhạc to do là bản_quốc _ tế ram thì  bản mình thấy như nhau nhưng app nhật ở bản p d chưa disable hết nên tốn ram hơn tẹo ai dùng bản dl  để _ ý thấy lúc ta tăng volume quá max max đúng bằng max của bản p d nó hiện thông _ báo volume breaker đó cái này mà mang sang bản rom của p d thì con này hoàn _ thiện nếu bạn nào muốn có cơ _ may root và hỗ _ trợ không dám nói là nhiều hơn nhưng tìm được nhiều thông _ tin hơn thì nên để bản dl  và chờ _ đợi mọi hiện _ tượng sóng _ sánh và lỗi mình nghĩ chỉ do rom thôi nhé
2.0,E này dùng được đấy máy cứng _ cáp nhẹ và mỏng Mọi người có ai biết các retart máy này mà không phải shutdow rồi bật lại không
2.0,bạn nào xài p _  d thì sướng nha cập _ nhật lên   rồi
2.0,được ngày làm _ việc thế _ là ok quá rồi còn gì
2.0,Sao mình thấy nhiều bạn kêu em này pin yếu mà _ sao mình dùng thấy thời _ gian dùng cũng bằng Lumina _  Như _ vậy là chấp _ nhận được rồi Nhìn chỉ _ số pin của p là ma thì cảm _ giác vậy thôi chứ Lumina _  của mình pin ma cũng chỉ xài được bằng p
2.0,Mình đầu _ tiên cũng hi _ vọng có hiển _ thị pin trên thanh trạng _ thái nhưng xong cũng kịp lôi econavi ra dùng Máy mình mới nên cảm _ thấy pin cũng tươn đối ổn dùng bình _ thường cũng trọn _ vẹn  ngày Vậy _ là đủ Ưu _ điểm của e nó thì mình thấy có nhiều hơn bác vittran nói Ngoài đẹp và rẻ ra thì còn khoản chống nước nữa mà ngoài _ ra là dùng khá mát máy không nóng như những em android khác e đã dùng vittran Những vấn _ đề của bác e không hề gặp phải  Máy e chạy rom    của P D không hề bị treo hay restart máy gì cả  Message thì giới _ hạn  kí _ tự nhưng dùng bình_thường như các android quốc _ tế khác mà không cần phải cài app gì hết Và nó link tới danh _ bạ cũng rất bình_thường như những em khác Không hiểu máy của bác tại _ sao lại khác _ biệt vậy Vui _ mừng vì máy của mình khá là ngon chưa gặp vấn _ đề gì
2.0,hàng mới nên pin ngon bác ạ pin không quá trâu nhưng đủ dùng thoải _ mái trong ngày
2.0,Con nay dung quá dinh thiet _ ke rat mong va đẹp nhin cuc pin mah ma lau het khung dung nghe goi phai  ngay G thi mot ngay minh cung dang dung mot con da up Len android ban dl  dung quá chất hang doc mua chu may nay sim cua nha mang nao o vietnam cung dung duoc nha cac ban nao mua thi cu yen _ tam may dung sim cat nhu iphone _ 
2.0,đang dùng thấy ok chưa có lỗi nào
2.0,ai nói con này pin yếu sóng yếu đâu mà _ sao mình xài hai ngày rồi chưa hết pin g ầm _ ầm
2.0,không có gì phải cạch đối _ với e eluga này cả đơn _ giản vì đẹp độc và gọn
2.0,xài rất ok độ pin được thì cũng phải nghĩ cách mở ra mà không phải cưa đã
2.0,trong tất _ cả con điện _ thoại nhật mình thích nhất con SH A mầu trắng sữa
2.0,con này thì về Việt _ Nam đã được mở mạng và sử _ dụng với các mạng ở Việt_nam bình _ thường bác ạ nghe gọi nhắn _ tin G và wifi đều ổn
2.0,con SH F này được tích _ hợp thêm công _ nghệ đèn nền PureLED hình_ảnh trong_sáng và màu_sắc _ đẹp hơn rất nhiều so với trên SH E và SH E bác ạ
2.0,Thiết _ kế đẹp quá Không biết con này về VN bao _ nhiêu
2.0,Hien dang xai em nay thay rat ok Man hinh nhin rat đẹp mau _ sac rat tuoi May chay muot không bi loi gi Choi game lien tuc cung may cung rat mat Ve phan chup hinh thi em no chup dem rat tốt chup trong dieu _ kien không he co mot ti anh sang nao ma em no van cho ra  tam hinh sang nhu ban ngay tuy hoi co noise  ti khi zoom nhung không dang ke Con may cai chup hinh  len blur thi do ban kitkat   co nen that su thi không tốt Ve phan nhac thi loa ngoai em no hoi nho chac do Nhat no không thich de loa _ ngoai lon Nhung gan Headphone vao thi am _ thanh nghe rat ok Ngoai ra mot so tinh _ nang nhu grip _ sensor va tim thong _ tin thong qua hinh _ anh cung rat tien Hien gio thi em no minh chi thay la_ve dung luong pin không được tốt cho lam neu choi game nhiu tam  h la het pin Minh không bit la do Android _   hao pin hon ban cu hay do xai o VN no the Ngoai van de pin ra thi kha nang bat wifi o xa không được tốt Con Nokia _ N  cung khoan cach ma wifi bat được  nat trong khi SH f tim không ra PS Sorry do dang luot web điện_thoại nen không viet co dau duoc
2.0,Pin máy được nhà Sx rất kỳ _ vọng là ưu _ điểm mạnh của máy bác thử xem _ lại cấu _ hình_như wifi G độ sáng màn _ hình Gps các tính _ năng dùng Senser xem đã hợp _ lý chưa máy có nhiều chức _ năng mới _ lạ bác làm _ quen dần ae dùng JMP thường càng dùng càng hiểu và thấy nhiều cái hay cái tỷ _ mỉ mà người nhật họ đưa vào khi đã hiểu rùi sẽ làm _ chủ được em ý khi đó sẽ thấy yêu JMP thui a thường ae chơi JMP hay nói vậy không biết thích em từ khi nào như càng dùng càng thấy thân _ quen tiện _ lợi
2.0,Công _ nhận con này pin khoẻ thật
2.0,Về VN active dùng ngon bạn nhé wifi G đầy _ đủ Mình cũng nhờ mua bên Nhật về nhờ bạn mua code active bên này tổng hết k bạn nhé Nếu đã đặt mua về rồi bạn liên _ hệ mình nhờ giúp cho
2.0,Mình mới xách tay  em Sh F về  trắng  cam máy đẹp nguyên hộp đã Active và test tất _ cả các ứng _ dụng dùng thử cho thấy máy chạy ổn _ định sóng khoẻ wifi g tốt đã cài _ đặt chuẩn cho các bạn về chỉ có cắm sim vào dùng Bạn nào có tình _ yêu cho  em này thì contact mình nhé
2.0,theo mình con này rất tốt camera với đt như _ thế_là được rồi
2.0,vãi cả cấu _ hình giá _ mà đẹp nữa thì X cái khoảng chống nước là khoái rồi kaka
2.0,Camera đẹp thiệt
2.0,Chiếc này camera tốt quá Mầu _ sắc chuẩn không bị ám Cái led thích thế
2.0,Đt nhật hơi bị chất luôn đi đầu về công _ nghệ Chiến multi hơi bị đỉnh chỉ có _ điều nó là hàng nội _ địa giá cao
2.0,Máy khá đẹp viền mỏng màn _ hình choán gần trọn mặt trước nên máy cầm trên tay rất gọn Dung _ lượng pin khá cao Rất tiếc là Android mà không up rom được Giá em này khoảng bao _ nhiêu nhỉ
2.0,Kết quá Rất chất và men lỳ
2.0,hàng nhật thì khỏi phải bàn quá đỉnh bền đẹp khủng và giá cũng khủng
2.0,nhìn mặt trc giống vega _ A _  s s thiệt cơ _ mà chất cam ngon pin khủng cấu _ hình mạnh
2.0,Cũng khá đẹp Được _ cái Pin trâu Điểm yếu của các Smart _ phone hiện _ tại là Pin chưa đáp _ ứng được nhu _ cầu của ng dùng mà    VNĐ
2.0,đẹp phết
2.0,không thấy che _ đậy cái lỗ tai _ nghe thế _ mà chống được nước mới tài ôi nhật_bản
2.0,hàng ngon thời _ thượng
2.0,nhật lúc _ nào cũng độc cấu _ hình rất tốt và không phải lúc _ nào máy cũng hướng đến cái đẹp
2.0,Sao nó đẹp thế hả trời nhìn góc nào cũng đẹp sang _ trọng hơn hẳn bọn Samsung
2.0,Hàng của Fujitsu bao _ giờ cũng ngon Điện _ thoại thì chưa thử bao _ giờ nhưng Máy _ tính _ xách _ tay của Fujitsu mình đã được sử _ dụng rồi rất đẹp và bền Đồ_Nhật _ Bản ngon thật ngon từ máy _ móc thiết _ bị cho _ đến cả đồ _ ăn
2.0,rất đáng mua đặc _ biệt hàng Nhật luôn có _ tiếng về độ bền _ bỉ và linh _ kiện chất _ lượng do công _ nghệ sản _ xuất rất cao
2.0,nhìn đẹp phết nhỉ
2.0,Quá tuyệt _ vời cho  em điện _ thoại Nhật_Công _ nghệ hiện _ tại chắc đang dẫn _ đầu các dòng máy Android có  số tính _ năng học _ hỏi từ các hãng khác như tính _ năng cảm _ ứng không chạm màn _ hình của Samsung S và chụp hình liên _ tiếp của HTC One_Thèm gì đâu mà thèm hix
2.0,nhìn chất quá đúng là hàng nhật có khác
2.0,thiết _ kế đẹp thật đơn _ giản mà đẹp
2.0,tính _ năng bảo _ mật của máy hay quá không biết dung mạng ở VN thì _ có ổn không
2.0,Đọc xong định thích nhưng thấy giá lại thấy cứ ngài _ ngại thế _ nào ấy Quả_LED toàn màn _ hình nhìn fê nhể y _ như trên sàn ấy
2.0,Mình thích nhất camera Quá tốt
2.0,kết _ quả led của em nó quá
2.0,trời _ đất _ ơi nó chụp đẹp dữ vậy trời
2.0,Cám _ ơn bạn mình làm được rồi Con này đẹp nhìn rất sướng Nhưng mình vẫn có cảm _ giác đáp _ ứng hơi chậm  chút thì _ phải không biết mọi ng có thấy thế không
2.0,Mình xài camera FX thấy ok lắm mà Chụp hình rõ hơn nhưng chỉ có chụp được camera chín còn camera phía trước thì không có function
2.0,Máy của bác build bao _ nhiêu máy mình mới được nâng lên VRC chạy rất ổn _ định chưa thấy lỗi gì có thêm tính _ năng FM _ transmitter trước _ đây ở build V thì tính _ năng này có mà không xài được nói _ chung hiện _ tại máy chạy rất ổn hài _ lòng
2.0,oh my got gom lúa thôi riêng android chỉ mê mỗi fujitsu
2.0,Công _ nhận máy của Fu thiết _ kế vô đối
2.0,Thiết _ kế máy đẹp mong _ chờ để được dùng thử
2.0,không auto hết nhưng thành _ phẩm cũng tương _ đối đẹp màu _ sắc thật và dễ nhìn
2.0,Rồi pe chiến _ binh cuối _ cùng của Panasonic chụp hình là bá _ đạo luôn FF không có cửa so đâu nhé mặc _ dù Pe ra _ đời trước khá lâu nước ảnh rất thật màu trong và đẹp quay _ phim được cải _ thiện hơn Pe bị mất focus khi quay _ phim làm nó cứ lấy nét liên _ tục thành _ phẩm sau khi quay xong bị nhoè mất chi _ tiết xem rất là bực _ mình Về âm _ thanh con này hỗ _ trợ Maxx _ Audio nghe nhạc phải nói là phê như con tê _ tê Sạc không dây cực sành _ điệu Màn _ hình cực đẹp ở thời của Pe thì hắn không có đối _ thủ Điểm trừ nằm ở thiết _ kế thiết _ kế không có điểm nhấn như Pe nhìn nó thô và cục _ mịch màu vàng mình chưa xài chứ con màu đen của mình bị tróc cái viền mạ crôm  bên màn _ hình nhìn rất tởm Pin khá tốt dù chỉ có ma Chả hiểu sao Panasonic nó cứ làm _ ăn_thua _ lỗ để rồi phải bán luôn mảng Mobile chứ giờ mà Pana mà _ còn sx đt thì mình chỉ tin _ dùng nó thôi trải _ nghiệm rất tốt Nếu bạn có muốn mua thì mình khuyên nên chọn bản màu vàng đồng đừng chọn màu đen
2.0,Chỉnh mỏi tay luôn ấy chứ cứ như đang xài máy chụp hình thứ _ thiệt vậy rất pro Có cả cảm _ biến ảnh Lumix danh _ tiếng của dòng Panasonic nữa mà Màu đồng hơi bị đẹp đó nha nếu với bạn chụp ảnh là yếu _ tố tiên _ quyết thì không nên bỏ _ qua con này nghe _ nhìn đều hay Tuy _ nhiên em nó dừng lại ở Jelly _ Bean   thôi và không nâng _ cấp được nữa vì Panasonic không còn hỗ _ trợ tuy _ vậy cứ yên _ tâm sử _ dụng vì vẫn còn linh _ kiện để thay _ thế và sửa _ chữa qua Nhật nhé
2.0,Em định kiếm con f bác Nhnhat dùng qua chưa cho e xin ít đánh _ giá với định làm con cho mama dùng thấy cũng đẹp Chả nhẽ lại làm thêm con f _  f
2.0,Giá ngon mại dô các bác xài chán ta gửi qua Nhật thay pin khoảng tr là được _ cái máy new gần _ như  luôn Bảo _ hành sửa _ chữa của tụi Nhật hay lắm tính giá trọn _ gói không hà thay cái gì cũng  yên như tui nè hồi trước thay pin tụi nó thay luôn cho cái vỏ mới _ tinh Sau _ này bể màn _ hình thay mới cũng được khuyến _ mãi cái vỏ mới không như các nhà sx khác hư cái gì thay cái đó tụi nhật thay đồng _ bộ hết và cũng chỉ tính giá trọn _ gói  yên phí chuyển đi và về thêm tr nữa _ là có cái máy ngon _ lành
2.0,Pin con này nó trâu lắm ạ pin không bị gì gửi qua đó thay pin vẫn được ạ bác Mà thay pin như _ vậy có còn chống vào nước được không ạ
2.0,Pin e này trâu _ bò nhất trong dòng smp nhật nhé bác chắc chỉ thua sh _  f thôi còn g thì same same
2.0,Em thấy pin em này quá ngon luôn Tại em cũng có em này mà bị bể mất cạnh viền nhìn mất thẩm _ mĩ quá nên muốn trùng _ tu nhan nhan _ sắc cho em nó chút
2.0,Thiết _ kế khỏi bàn cầm trên tay mới thấy đẹp Máy e màu indigo nam _ tính lắm Còn vụ camera thì tuỳ vào tay ng chụp E không rành mấy vụ chụp hình lắm
2.0,Dạ có rom ổn _ định rồi bác ạ Nghe gọi sóng _ sánh ok nhắn _ tin thoải _ mái ạ
2.0,Chưa dùng note _  nên không rõ lắm nói _ chung chụp nhanh và ổn
2.0,Mình mua được chục hôm không thấy bị sao hết g vina căng đét
2.0,mua cho vợ dùng được gần  tháng rồi nó chạy rất ổn wifi ngon pin trâu hơncon G của mình Phải nói là đây là con SS đẹp nhất mình tùng gặp Alpha và Note _  thì không biết
2.0,Thường màu trắng bị ám vàng Mình test mấy chỗ bị ám vàng hết Màu xanh ít hơn Các bác nên mang  con đt không bị ám vàng đi so _ sánh nhé Ám vàng khó _ chịu lắm E dùng được tuần rùi chưa thấy hiện _ tượng gì Sóng _ sánh rất ok E không dùng g nên không dám phán nhưng wifi ổn Lướt vivu Có _ điều cam chụp buổi tối nó cứ sao ấy Có vệt như áo caro ấy Còn chụp ban _ ngày thì ok Máy đẹp Vừa tay Bác nào mua muốn dùng ổn _ định tốt nhất nên cài room gốc   Root cài tiếng việt Xoá app thừa là ok Hoặc dùng room sphinx của bác hoangnova room gốc chỉ fix lỗi không sửa gì Rất ok Lưu _ ý các bác mua test kỹ nhé Thật kỹ vào Khoảng  tiếng _ là ok Giờ máy gì có  loại  là sc f của hàn và n t của anh đài Các bác bấm star  star  kiểm _ tra nhé Nếu nó là n t thì cho next lun Còn f hẵng test Chút kinh _ nghiệm cho các bác
2.0,Có phải iphone đâu mà soắn vụ nút home bác E dùng s _   năm rùi không vấn _ đề gì nhé Giờ chuyển sang gì cũng không phải soắn
2.0,G còn tuỳ lúc _ nào và khi nào và ở đâu nữa bạn àk camera mp rất tốt nha bạn mình đã tét thử còn hình thì khi đem lên máy _ tính thì tất _ nhiên sẽ kkhác khi trên điện_thoại rùi vì ss dùng màn _ hình super amoled mà máy _ tính cho hình chân _ thật vì là LCD
2.0,mình xài thìthấy rất tốt không gặp mấy lỗi như các bác kia nói nhưng có  cái là lúc đang xài  ứng _ dụng nào _ đó mà kéo thanh status bả xuống thì thanh đấy bị chớp _ chớp ai biết các khắc _ phục tư _ vấn em với
2.0,con này dùng được đó bác ạ trước em dùng thấy tốt
2.0,con này với e  đều ok nhé b gpu trên e này đủ xài game vài năm nữa
2.0,Giờ còn máy mới đâu mà pin trâu mua qsd được con pin trâu hơn btl _  và e _  mới là hên lắm luôn
2.0,Ờ mình mua qsd may _ mà được e pin trâu rất là hài _ lòng
2.0,Cũng đang tính mua em nó thấy camera tr góc hẹp quá mà bù lại giá tr khó có đối _ thủ _
2.0,Mấy thím hay cê vớ _ vẩn On ầy dùng ok luôn Mỗi _ tội ra ngoài _ trời nawgs thì màn _ hình tối thối
2.0,Tậu em này đi bác ôi ngon bổ rẻ
2.0,Pin con này trâu lắm bác quất đi d
2.0,Đã mua xài  tháng chưa thấy lỗi pin trâu game mượt _ mà camera chụp đêm auto bình bình biết chỉnh tay thì đẹp lên android _  hơi nóng máy lâu _ lâu máy dơ đem rửa Nói _ chung là hài _ lòng
2.0,Loa ngoài mình nghe nhạc thấy hay nghe như âm _ thanh vòm rất hay theo cảm _ nhận mặc _ dù lần đầu _ tiên xài qua boomsound
2.0,Mình vote cho fly  vì có chống nước với boomsound và pin trâu chơi game rất mượt chơi alphalt  mượt hơn cả moto x style mặc _ dù x style chíp  android thuần google nhưng màn _ hình k nên gánh không nổi đã so _ sánh với em mình xài moto x style
2.0,đã xài thử cả hết các rom wm _  _ cingguler wm o wm  nói _ chung là ổn không có gì phải suy _ nghĩ máy cho đữa bạn mượn rồi các bạn thử up đi dễ _ ợt mà có một điều quan _ trọng là wm _  o beta _  và wm _   thì không có java không cài được ứng _ dụng java còn wm  o beta _  thì _ có java nhưng bị một _ số lỗi về icon cũng chả sao cả máy vần dùng ổn _ định thêm nhiều ứng _ dụng tốc _ độ nhanh thêm nữa _ là nghe nhạc hay hơn ăn ít pin hơn
2.0,winkst nó rất hay đấy không báo gửi như bản cũ mà nó lên ngay phần tin nhắn y _ chang như anh đang chát yahoo ấy hi_hi winkst Ps_Hội I có  bạn Lanbupbe và Savijsc tuyệt thật chịu _ khó mày _ mò và tìm _ kiếm tâm _ đắc với máy của mình thật mình dám cá với các bạn là  bạn này ngày thì kè _ kè cái máy tối nào cũng phải ngồi ôm lấy cái đt cả tiếng đồng _ hồ trước khi đi ngủ em làm _ việc suốt lúc rỗi mơi ghiên cứu được tý chả bik anh savijsc thế _ nào
2.0,Bản   này được _ cái theme đẹp hơn   có thêm một _ số tính _ năng mới như regedit sytem clear java tuy _ nhiên nó lại bớt đi coreplayer và đặc _ biệt là putsmail trước _ đây dùng bản   khi có mail thì microsoft exchange nó đẩy ngay về máy
2.0,cái anh thấy là giao _ diện của winpro bên dòng máy khác thì _ phải còn cái này đúng là rom   smartphone mà nó tương _ tự rom   thêm một _ ít tiện _ ích và chức _ năng đặc _ biệt chạy ít hao pin
2.0,Tôi vẫn đang dùng note _  và bạn tôi vẫn đang dùng đây pin trâu ngon hơn con ip _ s nhiều
2.0,Thật tuyệt _ vời khi IP có màn _ hình K iphone quá đỉnh nhưng sam đã là K đỉnh của đỉnh
2.0,nhưng lại đón _ đầu và hoàn _ thiện hơn
2.0,Thậc tuyệt _ vời khi công _ nghệ được giấu kín đến tận ngày khai _ trương
2.0,Tưởng tỉ _ lệ màn _ hình vàng  icnh và ram mb là ios là iphone của ifan chạy tốt vèo _ vèo rồi cầm gì chạy _ đua màn _ hình to như note hay ram nhiều như note để làm _ gì đâu ôi giờ _ đây apple đang định _ nghĩa lại đó thôi mà Chúc mưng ifan xắp có iphone không có jack cắm tai _ nghe rồi nhé Chuẩn _ bị được nghe nhạc bằng cổng sạc cơ đấy
2.0,Quá tuyệt _ vời điều mà tôi mong _ mỏi tôi yêu Apple
2.0,đáng đồng _ tiền
2.0,Đã mấy năm nay chả ai mang camera của iphone ra so với Note cả vì Note đã vượt xa iphone rồi
2.0,Những flagship như _ thế _ này tất _ nhiên máy _ ảnh không _ thể tồi được Samsung đã đầu _ tư những công _ nghệ tốt nhất vào đây rồi
2.0,Note _  Chụp đẹp quá
2.0,Đẹp quá Tôi yêu samsung
2.0,Là camera s _  mà có gì mà phải review thêm
2.0,Nếu _ không đặt nặng thương _ hiệu thì Mì_Xào không có đối _ thủ với dòng smartphone cấu _ hình mạnh giá rẻ Tuy thương _ hiệu TQ nhưng linh _ kiện của máy cũng y _ chang như các thương _ hiệu chạy Android khác như Samsung chẳng _ hạn bởi _ vậy nếu thích Android thì cứ chơi Mì _ Xào không cần _ thiết phải bỏ ra số tiền cao để mua SS hay Sony vì cấu _ hình cũng chẳng hơn Còn thích độc _ quyền thì i Phone cứ tiến tới
2.0,Sai rồi nhé không phỉa tự _ nhiên mà samsung phải tự làm chip cho mình hoặc dùng những con đắt tiền hơn cảm _ biến ảnh đắt tiền hơn phần còn lại của thế _ giới Bạn đã bao _ giờ biết đến khái _ niệm xem video trên thiế bị này trơn hơn trên thiết _ bị khác camera máy này trơn hơn camera trên thiết _ bị khác chưa Nếu bạn là dân làm phim chụp ảnh hoặc mê phim bạn sẽ hiểu video và camera của samsung luôn cho  sự trơn hơn các đối _ thủ Điều đó chứng _ tỏ là chip của họ mạnh hơn thuật _ toán xử _ lý tốt hơn cảm _ biến tốt hơn Và những người cầu _ toàn về ảnh ọt video như mình luôn cực _ kỳ khắt _ khe vấn _ đề này
2.0,Tuyệt _ vời máy rẻ đên tay người nghèo
2.0,Chung _ quy là cứ ai _ phôn mà dùng cho lành
2.0,Mỗi người một cảm _ nhận Không thích thì đừng xài Mình vẫn thích tối _ giản các phím bấm Và hài _ lòng với thiết _ kế hiện _ tại
2.0,Từ hôm anh HXV đạt vàng olympic thật _ sự là samfan đã bớt tăng động hơn biết nhìn _ xa _ trông _ rộng hơn còn mình hy _ vọng Xperia _ XR thành _ công Dù _ sao sony cũng là  tượng _ đài về đồ điện _ tử và sản _ phẩm cũng khá đẹp _ mắt chúc Xperia _ XR thành _ công
2.0,Được khá là ưng mắt
2.0,đẹp
2.0,đẹp đấy
2.0,noi gì thi noi sony la nhat thoi
2.0,Mình thích Sony nhất Nghe nhạc hay chụp ảnh nét màn _ hình mịn chống nước nựa nói _ chung là sony đẳng _ cấp
2.0,Samsung làm quá tốt phần cảm _ ứng đó bạn đấy là mình chưa nói các phím không bị tích vào trong màn _ hình đấy
2.0,Tuyệt _ vời
2.0,Hấp _ dẫn quá note
2.0,không biết samsung còn giữ lại tính _ năng chụp cuộn trang trên note _  hay không mình rất thích tính _ năng này và thấy nó hữu _ dụng nhất
2.0,Bút spen nhạy tới mức có _ thể nhận lệnh từ cách màn _ hình từ vài mm Còn bút apple thì _ phải sạc mới xài được To _ lớn Nặng _ nề Phải mua riêng giá bằng  cái điện _ thoại giá tốt
2.0,Quá đỉnh
2.0,Ôi kết cái cách dịch của anh note _  này quá
2.0,Bút sơn_thần _ thánh đã biến dòng Note của Samsung trở _ nên tuyệt _ vời tôi sẽ mua hẳn  chiếc cho vợ và con chơi Vẽ vào năm 
2.0,Công _ nghệ của SS thật tuyệt biết lắng _ nghe học _ hỏi và bứt _ phá trước đối _ thủ Tôi kính _ trọng SS
2.0,Quá tuyệt _ vời
2.0,Sử _ dụng bình _ thường nhé samsung tuyệt _ vời
2.0,Quá tuyệt _ vời công nghê đi đầu với Tính _ năng quét mống mắt trên note _  hoạt _ động khá nhanh không giống như tính _ năng mở bằng vân tay vì nhiều khi _ không nhạy và nhanh bằng năm  sẽ lại có hàng _ loạt các hãng smartphone khác đưa công _ nghệ này lên sản _ phẩm của mình cho xem
2.0,Note _  dù RAM chỉ GB thôi _ thì họ nhà táo sâu cũng phải mê _ mẩn thèm _ thuồng đứng nhìn Các fan của táo xin xách dép cho fan Sam đi là vừa Nhớ đăng _ ký sớm để có xuất xách dép sớm nha các fan táo sâu
2.0,Samsung luôn lắng _ nghe ý _ kiến khách _ hàng và luôn tối _ ưu những sản _ phẩm của mình Đặc _ biệt là dòng_điện _ thoại Thích sự trải _ nghiệm thì nên chọn samsung Note Thích cái gọi _ là đẳng _ cấp sang chảnh thì đua theo Iphone Thiết_bị điện _ tử cái quan _ trọng nhất _ là công _ nghệ và sự cải _ tiến đột _ phá chứ không phải _ cái mác Logo lấp _ lánh dán ở phía sau
2.0,Có ra hay không để người _ ta biết còn mua a sam ơi e khổ với a quá
2.0,Mình chỉ thích samsung Kaka
2.0,Màu xanh dương đẹp quá
2.0,Thiet _ ke cua USA van number one
2.0,Đúng là đột _ phá công _ nghệ iphon luôn đi đầu công _ nghệ như dải ăng _ ten vòng _ kiềng và lỗ loa âm _ thanh môno to hơn camêra của LG đặt lệch
2.0,Mấy chú cứ hát thoải _ mái nhé vì tôi đã lỡ yêu ss _ note _  mất rồi
2.0, Total _ Security là phần _ mềm tốt của một công _ ty ở China_Dữ liệu quét bảo _ mật theo thời _ gian _ thực của Bitdefender hoặc Aviral_Còn nhiều chức _ năng nữa mà phần _ mềm miễn _ phí khác không có Đấy là lý _ do Microsoft đưa phần _ mềm này vào danh _ sách khuyên dùng Nếu bạn không có tiền mua bản _ quyền những phần _ mềm khác thì đây là lựa _ chọn tốt nhât
2.0,Bạn bị tâm _ lý nặng _ nề Tụi tui xài  _ security rất thích Qihu và Tencent của China
2.0,Ông vua sắp trở _ lại rồi bạn ơi
2.0,Winphone cũng là lựa _ chọn tốt cho tính ổn _ định an _ toàn và hiệu _ suất cao
2.0,cấu _ hình ngon mua về rồi lên vỏ  cũng được
2.0,mình dùng con  củ có mạ vàng cực đẹp phải nói là rất rất đẳng _ cấp
2.0,iPhone có IOS vốn đã chạy nhanh nay tăng ram lên là chạy như tên _ lửa
2.0,Tớ dùng iphone s chạy rầm _ rầm chả bị đơ lác gì cả Bữa đem so với s _  _ edge của vợ thì s chạy có phần tốt hơn dùng ios ổn _ định hơn nhiều các máy androi ram g
2.0,Em xài s và rất hài _ lòng với g ram nhưng nếu iphone _  có g ram thì e vẫn rất vui vì thời _ buổi này cái gì nhiều thì càng hot kaka
2.0,QUÁ ĐẸP Đúng là đẳng _ cấp kinh _ đô
2.0,tôi thích ăn táo
2.0, năm qua táo đã làm _ việc cật _ lực để chuẩn _ bị cho thiết _ kế đột _ phá này Tuyệt _ vời
2.0,Quá là sáng _ tạo với màu mới bán thêm cáp nối cổng lightning
2.0,thế _ mà ip _  lại đang nắm giữ kỉ _ lục bán hàng và toàn _ bộ smp trên thế _ giới đấy vô google xem nhé
2.0,Trời _ ơi đẹp quá đẹp như Oppo_Có  triệu mình sẽ mua  cái Zenfone
2.0,đẹp quá còn gì oppo trung _ quốc cũng bắt trước ráng của iphone  vậy mới đẹp
2.0,Màu xanh đẹp thật cánh đàn _ ông sẽ không còn ẻo _ lả khi xài màu này Tuyệt
2.0,iPhone rất đẹp Tôi mua  cái Tay _ trái  cái Tay _ phải  cái Kk
2.0,Nhưng phải công _ nhận chỉ có iphone mới tạo nên cơn _ sốt fan HTC cho _ biết D
2.0,Minh chi thích iphone _  sử _ dụng  sim  sóng online và chống nước như sony thôi Ngoài _ ra mình không chê iphone ở điểm nào cả Camera chụp đẹp sóng ổn _ định phần _ mềm dễ sử _ dụng bảo _ mật tốt trước các loại virut Ngoài hình sang _ trọng
2.0,Đẹp và sang mà Mấy ông cứ chê chê
2.0,Nhìn em Iphone yêu gì đâu á mấy em còn lại không tinh _ tế lắm
2.0,iPhone đẹp mừ Hợp với con _ gái tụi mình
